# id        Nep   period     totamp   A1      A2      A3      phi1     phi2     phi3     phi21     phi31    meanmag   cost     costN          aper   phcov   phcov2   snr      Npt   order   minmax   FeH_S05   OGLEID    Imean_ogle   Vmean_ogle   VmI          FeH_S16J                phi31v               phi31Kp              FeH_S16N              
  smc6458   36    0.561559   0.748    0.206   0.104   0.086   -0.113   2.023    -1.662   8.5318    4.9589   18.9      0.051    0.0014166667   1      0.903   0.903    91.6     36    4       0.672    -2.047    smc6458   18.881       19.34        0.44000053   -1.8677063311072803     4.611889072039294    4.785889072039295    -2.2962614013373823   
  smc6459   105   0.586954   0.511    0.204   0.094   0.03    0.017    2.77     -0.355   9.0189    5.876    19.094    0.2129   0.002027619    1      0.947   0.961    69.5     105   3       0.823    -1.182    smc6459   19.066       ""           ""           -1.3004242785597206     5.13633982244275     5.31033982244275     -1.3096386348218125   
  smc6460   65    0.695537   0.259    0.084   0.028   0.022   0.083    3.004    -0.345   9.122     5.6896   19.004    0.0767   0.00118        1      0.943   0.942    40.2     65    3       0.416    -2.602    smc6460   18.989       19.598       0.59399986   -2.051599087607797      5.0131288696765335   5.187128869676534    -2.391039502403867    
  smc6461   23    0.567212   0.859    0.275   0.069   0.199   -0.039   -2.427   -0.968   10.2178   5.4329   18.766    0.0074   3.2173912E-4   1      0.869   0.875    204.9    23    5       0.629    -2.087    smc6461   18.766       ""           ""           -1.5686476699139655     4.857326066352353    5.031326066352354    -1.752591489339732    
  smc6462   68    0.557752   0.487    0.168   0.078   0.05    -0.004   2.721    -0.055   9.0127    6.2415   19.098    0.1664   0.002447059    1      0.926   0.936    44.4     68    3       0.905    -0.633    smc6462   19.065       19.254       0.15600014   -0.7853510419720742     5.402546237839555    5.576546237839556    -0.6794916271235039   
  smc6464   78    0.701612   0.411    0.146   0.07    0.046   0.014    -2.942   0.202    9.5958    6.4432   19.125    0.103    0.0013205128   1      0.944   0.891    64.7     78    4       0.584    -1.217    smc6464   19.114       ""           ""           -1.3452523016251945     5.5634088928575745   5.737408892857575    -1.0650992179243595   
  smc6465   128   0.597252   0.564    0.187   0.069   0.083   -0.012   2.602    -1.136   8.9095    5.1837   19.095    0.1617   0.0012632812   1      0.956   0.958    107.4    128   5       0.797    -2.348    smc6465   19.074       ""           ""           -1.9131282363003033     4.721456017778429    4.89545601777843     -2.3576278743683794   
  smc6466   61    0.582559   0.623    0.216   0.088   0.047   -0.077   2.309    -1.133   8.7465    5.3822   18.711    0.0995   0.0016311476   1      0.93    0.934    90.3     61    4       0.726    -1.953    smc6466   18.682       19.313       0.6019993    -1.6901986225509447     4.828455241693179    5.00245524169318     -1.9531231438894991   
  smc6467   92    0.599032   0.491    0.181   0.078   0.049   0.001    2.969    -0.649   9.2508    5.6317   19.098    0.1376   0.0014956523   1      0.927   0.946    75.8     92    4       0.669    -1.733    smc6467   19.081       ""           ""           -1.580132513425804      4.97658250086503     5.15058250086503     -1.7409815767139136   
  smc6470   80    0.659722   0.452    0.19    0.077   0.031   -0.028   -2.831   0.424    9.7925    6.792    19.33     0.1342   0.0016775001   1      0.896   0.899    59.2     80    3       0.693    -0.825    smc6470   19.312       19.715       0.38500023   -0.7141413951645434     5.865014041877934    6.039014041877935    -0.40357863668326743  
  smc6471   80    0.524119   0.64     0.26    0.105   0.039   -0.044   2.596    -0.999   8.9684    5.417    19.189    0.2209   0.00276125     1      0.947   0.924    56.4     80    3       0.938    -1.089    smc6471   19.155       19.839       0.6500015    -1.3484532305839787     4.848204353309819    5.022204353309819    -1.4014434860379517   
  smc6472   102   0.514625   0.855    0.279   0.139   0.099   -0.004   2.725    -0.657   9.0162    5.6375   15.096    0.0742   7.2745094E-4   1      0.937   0.936    219.8    102   5       0.804    -0.874    smc6472   15.067       ""           ""           -1.1199742852363528     4.980206443185811    5.154206443185811    -1.0740208336072143   
  smc6473   129   0.474425   0.647    0.227   0.069   0.029   -0.012   2.603    -1.713   8.9102    4.6064   15.066    0.3677   0.0028503877   1      0.958   0.961    67.9     129   3       0.868    -1.861    smc6473   15.05        ""           ""           -1.5950030060503813     4.464908361970272    4.638908361970272    -1.730951727336766    
  smc6474   188   0.763353   0.144    0.068   0.013   0.008   0.002    -3.122   0.775    9.4401    7.0512   17.401    0.0215   1.14361705E-4  1      0.974   0.97     133.5    188   3       0.205    -1.357    smc6474   17.399       17.984       0.5830002    -0.9462018792375737     6.108369331271295    6.282369331271296    -0.18105698870195752  
  smc6476   48    0.596907   0.352    0.138   0.063   0.038   0.022    2.288    0.109    8.5262    6.3252   18.735    0.0535   0.0011145833   1      0.946   0.929    47.4     48    4       0.511    -0.904    smc6476   18.726       19.427       0.69199944   -0.9085056452579341     5.468094979039374    5.642094979039374    -0.7748089641391083   
  smc6477   84    0.564497   0.589    0.215   0.089   0.068   -0.011   2.504    -0.956   8.8089    5.3595   19.094    0.1117   0.0013297619   1      0.942   0.952    98.7     84    5       0.73     -1.824    smc6477   19.076       ""           ""           -1.609856968423979      4.815732272204546    4.989732272204546    -1.8243241710613631   
  smc6478   294   0.727625   0.271    0.116   0.042   0.02    -0.007   2.88     0.422    9.1766    6.7249   19.067    0.4212   0.001432653    1      0.979   0.984    75.6     294   4       0.483    -1.407    smc6478   19.055       19.712       0.64500046   -1.1614517050174475     5.804686955275711    5.978686955275712    -0.6695051562994969   
  smc6480   78    0.619556   0.464    0.152   0.036   0.054   -0.007   3.038    -0.434   9.3357    5.8711   19.097    0.1723   0.0022089742   1      0.942   0.947    46.3     78    5       0.716    -1.738    smc6480   19.081       19.7         0.60300064   -1.4807753164199635     5.132992420730213    5.3069924207302135   -1.5394849448168273   
  smc6482   129   0.628394   0.453    0.154   0.068   0.056   -0.011   2.839    -0.289   9.1444    6.0283   19.091    0.151    0.0011705426   1      0.95    0.946    94.1     129   4       0.593    -1.606    smc6482   19.079       19.568       0.4770012    -1.380286375463946      5.243303770528243    5.417303770528243    -1.359665076451094    
  smc6483   133   0.548024   0.768    0.255   0.098   0.097   0.003    2.538    -0.737   8.8147    5.5368   19.307    0.3044   0.0022887217   1      0.952   0.948    101.4    133   5       1.079    -1.358    smc6483   19.277       ""           ""           -1.383063435145246      4.918450761800202    5.092450761800202    -1.4592923363439532   
  smc6484   106   0.595829   0.576    0.176   0.096   0.078   0.001    2.861    -0.47    9.1429    5.8105   19.256    0.1683   0.0015877358   1      0.928   0.955    92.7     106   5       0.705    -1.447    smc6484   19.238       ""           ""           -1.4077427149948392     5.092078147297778    5.266078147297779    -1.4623040213943952   
  smc6485   153   0.446371   0.798    0.275   0.131   0.094   0.012    2.466    -1.151   8.7258    5.0964   16.727    0.0878   5.7385623E-4   1      0.967   0.969    289.4    153   5       0.908    -1.178    smc6485   16.7         17.202       0.47500038   -1.1583728716273383     4.677441634562836    4.851441634562836    -1.0121285564644236   
  smc6486   54    0.489947   0.633    0.243   0.121   0.063   0.041    2.502    -1.294   8.7027    4.8654   19.216    0.1007   0.0018648148   1      0.919   0.926    56.9     54    5       0.833    -1.568    smc6486   19.21        ""           ""           -1.5377355991268975     4.569948222479225    4.743948222479226    -1.6631187825806393   
  smc6487   65    0.536048   0.708    0.265   0.105   0.069   -0.005   2.58     -1.187   8.8722    5.1103   19.273    0.102    0.0015692307   1      0.922   0.942    92.7     65    5       0.883    -1.907    smc6487   19.253       ""           ""           -1.6328483304825934     4.6843252948256335   4.858325294825634    -1.866087619078744    
  smc6488   111   0.587905   0.451    0.198   0.052   0.04    -0.029   2.881    -0.507   9.2218    5.8632   19.134    0.3164   0.0028504503   1      0.967   0.955    46.6     111   3       0.921    -1.775    smc6488   19.109       19.574       0.43999863   -1.3172814630733116     5.12760806502103     5.30160806502103     -1.3336404995907998   
  smc6489   113   0.622325   0.351    0.133   0.045   0.041   0.033    3.045    -0.403   9.2628    5.7823   18.974    0.1611   0.0014256637   1      0.948   0.964    63.6     113   3       0.607    -1.876    smc6489   18.965       19.701       0.7269993    -1.5758228545030848     5.073344178354726    5.2473441783547266   -1.6934145332751918   
  smc6491   120   0.582787   0.313    0.13    0.053   0.031   0.133    2.333    -0.821   8.3503    5.0629   18.946    0.2966   0.0024716668   1      0.963   0.969    33.6     120   3       0.714    -2.01     smc6491   18.919       19.486       0.5400009    -1.9162142835075011     4.6610457142353034   4.835045714235304    -2.3788450630830624   
  smc6492   336   0.577296   0.477    0.175   0.071   0.055   0.048    2.824    -0.277   9.0105    5.8615   19.775    0.98     0.0029166667   1      0.963   0.977    84.5     336   5       0.961    -1.06     smc6492   19.748       20.402       0.6270008    -1.261610430160026      5.126451089192328    5.300451089192328    -1.26291372848166     
  smc6493   94    0.571294   0.699    0.22    0.098   0.092   0.007    2.622    -0.893   8.89      5.3675   19.272    0.1536   0.0016340426   1      0.924   0.941    101.4    94    5       0.788    -1.741    smc6493   19.252       19.735       0.46300125   -1.640518240010386      4.8202017664262815   4.994201766426282    -1.8738521266590666   
  smc6494   59    0.568349   0.59     0.231   0.089   0.037   0.028    2.833    -0.697   9.061     5.5031   19.105    0.0969   0.0016423729   1      0.877   0.936    66.6     59    4       0.767    -1.686    smc6494   19.078       ""           ""           -1.5197084949424484     4.898336324030616    5.0723363240306165   -1.6701112238514213   
  smc6495   30    0.555616   0.496    0.177   0.057   0.099   -0.035   2.775    -0.733   9.1291    5.656    19.369    0.0375   0.0012500001   1      0.874   0.884    51.2     30    4       0.599    -1.691    smc6495   19.35        ""           ""           -1.3254814837965059     4.991821078526126    5.165821078526126    -1.3704950968554073   
  smc6496   31    0.568323   0.497    0.177   0.06    0.036   0.071    2.658    -1.432   8.799     4.6384   19.145    0.0446   0.0014387097   1      0.872   0.918    60.9     31    3       0.572    -2.685    smc6496   19.114       ""           ""           -2.0852600742854945     4.4770000860292445   4.651000086029245    -2.7327506251760703   
  smc6497   100   0.593168   0.56     0.168   0.093   0.07    0.012    2.833    -0.58    9.0932    5.6682   19.074    0.174    0.00174        1      0.936   0.958    80.1     100   5       0.714    -1.538    smc6497   19.049       19.685       0.61100006   -1.517689415018813      4.999525941422408    5.173525941422408    -1.643564305705567    
  smc6498   87    0.610849   0.462    0.164   0.067   0.049   0.027    2.844    -0.942   9.073     5.26     19.076    0.1035   0.0011896552   1      0.949   0.963    79.5     87    4       0.61     -2.22     smc6498   19.065       ""           ""           -1.9327729420565092     4.7614473220947335   4.935447322094734    -2.3773389400551608   
  smc6499   328   0.603703   0.51     0.183   0.072   0.056   0.025    2.745    -0.806   8.9785    5.4023   18.794    0.2552   7.7804876E-4   1      0.983   0.985    224.7    328   5       0.655    -2.021    smc6499   18.78        19.318       0.52400017   -1.788980145245727      4.839826057758277    5.013826057758277    -2.109422616660197    
  smc6500   134   0.556899   0.699    0.227   0.096   0.097   -0.004   2.734    -0.946   9.0253    5.3494   19.106    0.2378   0.0017746269   1      0.96    0.969    117.0    134   5       0.895    -1.649    smc6500   19.078       19.729       0.6229992    -1.5764205945355432     4.810111828066619    4.984111828066619    -1.769962280563707    
  smc6501   27    0.515032   0.671    0.297   0.105   0.018   0.14     2.841    -0.575   8.8448    5.2891   19.135    0.062    0.0022962962   1      0.843   0.82     35.1     27    4       0.925    -0.629    smc6501   19.109       ""           ""           -1.3949534596714308     4.777073706785114    4.951073706785114    -1.465880823251318    
  smc6503   56    0.592244   0.554    0.159   0.077   0.091   -0.02    2.465    -0.502   8.7893    5.8424   19.167    0.0714   0.001275       1      0.937   0.928    74.0     56    4       0.647    -1.691    smc6503   19.157       ""           ""           -1.3596290762146133     5.113503856713839    5.2875038567138395   -1.3923905971103956   
  smc6505   123   0.649404   0.496    0.162   0.083   0.058   -0.008   2.859    -0.463   9.1593    5.8457   16.394    0.0505   4.1056913E-4   1      0.963   0.956    183.3    123   5       0.672    -1.705    smc6505   16.386       16.914       0.52000046   -1.664954476999899      5.115734291811902    5.289734291811903    -1.7852553005303626   
